id,tiene_alto_valor_adquisitivo
1363,[0.02044109]
1364,[0.92942774]
1365,[0.06720662]
1366,[0.01768076]
1367,[0.06045377]
1368,[0.07773384]
1369,[0.01966527]
1370,[0.21186766]
1371,[0.45917517]
1372,[0.2774889]
1373,[0.01957032]
1374,[0.3090486]
1375,[0.03708136]
1376,[0.322864]
1377,[0.33095324]
1378,[0.03594252]
1379,[0.6754796]
1380,[0.9285929]
1381,[0.50491107]
1382,[0.03424084]
1383,[0.04273316]
1384,[0.04970843]
1385,[0.493927]
1386,[0.02313197]
1387,[0.19195148]
1388,[0.22228181]
1389,[0.39110744]
1390,[0.7083514]
1391,[0.08599946]
1392,[0.03324687]
1393,[0.30517367]
1394,[0.05995783]
1395,[0.02728093]
1396,[0.09533912]
1397,[0.03195071]
1398,[0.23730716]
1399,[0.06526715]
1400,[0.34378278]
1401,[0.93231]
1402,[0.12156633]
1403,[0.9390569]
1404,[0.3590803]
1405,[0.04282597]
1406,[0.4138078]
1407,[0.07947794]
1408,[0.5859527]
1409,[0.06513914]
1410,[0.81497514]
1411,[0.02517816]
1412,[0.4330074]
1413,[0.21796277]
1414,[0.63694406]
1415,[0.15123403]
1416,[0.06277463]
1417,[0.01985663]
1418,[0.03465101]
1419,[0.86800057]
1420,[0.01812509]
1421,[0.55283415]
1422,[0.16854063]
1423,[0.03392154]
1424,[0.02452475]
1425,[0.09734279]
1426,[0.6026923]
1427,[0.16982421]
1428,[0.02021822]
1429,[0.7767084]
1430,[0.62938887]
1431,[0.07187417]
1432,[0.08735961]
1433,[0.02924591]
1434,[0.18030173]
1435,[0.04788536]
1436,[0.03718972]
1437,[0.04948431]
1438,[0.79128647]
1439,[0.02501211]
1440,[0.6141625]
1441,[0.04697216]
1442,[0.44846487]
1443,[0.15054807]
1444,[0.9209249]
1445,[0.30524135]
1446,[0.02653769]
1447,[0.17918581]
1448,[0.33535707]
1449,[0.04594871]
1450,[0.6936042]
1451,[0.17276096]
1452,[0.03558284]
1453,[0.15467209]
1454,[0.02657872]
1455,[0.22093305]
1456,[0.0365423]
1457,[0.12157571]
1458,[0.14628977]
1459,[0.1830576]
1460,[0.74806666]
1461,[0.5914081]
1462,[0.02814442]
1463,[0.03702125]
1464,[0.08565924]
1465,[0.70857227]
1466,[0.02149275]
1467,[0.09166285]
1468,[0.49880412]
1469,[0.12993145]
1470,[0.05765802]
1471,[0.04518044]
1472,[0.09345844]
1473,[0.7185117]
1474,[0.05874667]
1475,[0.02599269]
1476,[0.17787653]
1477,[0.05467668]
1478,[0.93326604]
1479,[0.5966885]
1480,[0.3095194]
1481,[0.03684497]
1482,[0.18044907]
1483,[0.03376052]
1484,[0.1612286]
1485,[0.08713895]
1486,[0.29773408]
1487,[0.71418023]
1488,[0.5377295]
1489,[0.05897862]
1490,[0.02856266]
1491,[0.28576237]
1492,[0.06122306]
1493,[0.0271543]
1494,[0.17240301]
1495,[0.1266905]
1496,[0.03122571]
1497,[0.70743173]
1498,[0.9382739]
1499,[0.1873602]
1500,[0.11067054]
1501,[0.02060553]
1502,[0.02396372]
1503,[0.0957973]
1504,[0.02608219]
1505,[0.5371107]
1506,[0.64725643]
1507,[0.5058894]
1508,[0.27900952]
1509,[0.0686866]
1510,[0.02873084]
1511,[0.23957658]
1512,[0.2378853]
1513,[0.30592757]
1514,[0.28399712]
1515,[0.23957658]
1516,[0.14363396]
1517,[0.4164771]
1518,[0.6379987]
1519,[0.0199593]
1520,[0.14527243]
1521,[0.50356066]
1522,[0.15464744]
1523,[0.01958665]
1524,[0.02645954]
1525,[0.01919141]
1526,[0.03607547]
1527,[0.6539066]
1528,[0.02015454]
1529,[0.03943375]
1530,[0.02286735]
1531,[0.03654084]
1532,[0.67054546]
1533,[0.02023345]
1534,[0.06081659]
1535,[0.5156596]
1536,[0.01912132]
1537,[0.38336688]
1538,[0.02202478]
1539,[0.786695]
1540,[0.03772533]
1541,[0.05042565]
1542,[0.02556747]
1543,[0.05122378]
1544,[0.04408491]
1545,[0.0182229]
1546,[0.07272366]
1547,[0.02811551]
1548,[0.03763604]
1549,[0.02552539]
1550,[0.02437308]
1551,[0.01957181]
1552,[0.6053665]
1553,[0.01935759]
1554,[0.01946029]
1555,[0.02301595]
1556,[0.31522334]
1557,[0.58062947]
1558,[0.9296609]
1559,[0.756697]
1560,[0.63020754]
1561,[0.07196441]
1562,[0.03751144]
1563,[0.04125273]
1564,[0.45842695]
1565,[0.02426761]
1566,[0.6643216]
1567,[0.3975643]
1568,[0.34280145]
1569,[0.05167851]
1570,[0.04568687]
1571,[0.02459702]
1572,[0.16790798]
1573,[0.03234357]
1574,[0.02670583]
1575,[0.10042825]
1576,[0.03176844]
1577,[0.37214208]
1578,[0.02518046]
1579,[0.1769228]
1580,[0.32696468]
1581,[0.06846797]
1582,[0.03546879]
1583,[0.06012359]
1584,[0.02433828]
1585,[0.09179643]
1586,[0.03716019]
1587,[0.06094402]
1588,[0.11469916]
1589,[0.0379774]
1590,[0.02256569]
1591,[0.91920996]
1592,[0.02156121]
1593,[0.5980188]
1594,[0.05105564]
1595,[0.32065782]
1596,[0.10771561]
1597,[0.58320063]
1598,[0.02401173]
1599,[0.0231325]
1600,[0.03869414]
1601,[0.608079]
1602,[0.02921382]
1603,[0.19549155]
1604,[0.03549886]
1605,[0.04363012]
1606,[0.02394545]
1607,[0.07278392]
1608,[0.01936334]
1609,[0.10420287]
1610,[0.15596068]
1611,[0.02360609]
1612,[0.30086657]
1613,[0.02167326]
1614,[0.50805503]
1615,[0.03961349]
1616,[0.12094548]
1617,[0.14438838]
1618,[0.01961061]
1619,[0.03847322]
1620,[0.03456569]
1621,[0.7955437]
1622,[0.16789252]
1623,[0.75517315]
1624,[0.12009871]
1625,[0.15197906]
1626,[0.01858923]
1627,[0.07800871]
1628,[0.08767998]
1629,[0.26864523]
1630,[0.6511776]
1631,[0.02171758]
1632,[0.4550364]
1633,[0.5091048]
1634,[0.02015233]
1635,[0.11593273]
1636,[0.031903]
1637,[0.04852867]
1638,[0.01835963]
1639,[0.02336326]
1640,[0.02486196]
1641,[0.27893302]
1642,[0.01930872]
1643,[0.10190409]
1644,[0.02885211]
1645,[0.05032161]
1646,[0.03977609]
1647,[0.03512827]
1648,[0.0326122]
1649,[0.04714778]
1650,[0.4890992]
1651,[0.609696]
1652,[0.2082079]
1653,[0.01828358]
1654,[0.06254202]
1655,[0.45973912]
1656,[0.38184404]
1657,[0.14769775]
1658,[0.41447347]
1659,[0.04898587]
1660,[0.02165622]
1661,[0.02291322]
1662,[0.6570288]
1663,[0.0195241]
1664,[0.1369324]
1665,[0.02753696]
1666,[0.03342688]
1667,[0.4570947]
1668,[0.14254165]
1669,[0.01891038]
1670,[0.03093544]
1671,[0.02027169]
1672,[0.70247245]
1673,[0.04202953]
1674,[0.62367517]
1675,[0.02111775]
1676,[0.2091566]
1677,[0.45031697]
1678,[0.04968703]
1679,[0.08305728]
1680,[0.30639005]
1681,[0.2729532]
1682,[0.02488223]
1683,[0.02151293]
1684,[0.04629439]
1685,[0.06315801]
1686,[0.02971953]
1687,[0.24905488]
1688,[0.02960435]
1689,[0.02489513]
1690,[0.7704781]
1691,[0.02193698]
1692,[0.3256629]
1693,[0.24233851]
1694,[0.01962617]
1695,[0.02837917]
1696,[0.10857534]
1697,[0.13928702]
1698,[0.0753409]
1699,[0.57240087]
1700,[0.9383865]
1701,[0.06550732]
1702,[0.40640968]
1703,[0.04069343]
1704,[0.06468001]
1705,[0.16143799]
1706,[0.64441967]
1707,[0.8042331]
1708,[0.03157187]
1709,[0.63522655]
1710,[0.26748067]
1711,[0.22075662]
1712,[0.12818012]
1713,[0.17008564]
1714,[0.78023064]
1715,[0.1632278]
1716,[0.05978036]
1717,[0.9380991]
1718,[0.02636629]
1719,[0.04115117]
1720,[0.51544625]
1721,[0.49569154]
1722,[0.24863878]
1723,[0.01898852]
1724,[0.01977077]
1725,[0.22105217]
1726,[0.02403873]
1727,[0.7268708]
1728,[0.39171195]
1729,[0.75464106]
1730,[0.24617264]
1731,[0.02301702]
1732,[0.9349503]
1733,[0.1924535]
1734,[0.02396658]
1735,[0.1112]
1736,[0.2571947]
1737,[0.04606515]
1738,[0.03340352]
1739,[0.02472723]
1740,[0.3757558]
1741,[0.13663355]
1742,[0.02412686]
1743,[0.03186789]
1744,[0.27941155]
1745,[0.24355164]
1746,[0.5650736]
1747,[0.67429566]
1748,[0.09994924]
1749,[0.21159047]
1750,[0.02259409]
1751,[0.07488552]
1752,[0.05325696]
1753,[0.28603366]
1754,[0.03754327]
1755,[0.02721548]
1756,[0.30738446]
1757,[0.02757052]
1758,[0.403168]
1759,[0.72596294]
1760,[0.7787095]
1761,[0.06505725]
1762,[0.7518513]
1763,[0.03917125]
1764,[0.20578673]
1765,[0.09847012]
1766,[0.69825375]
1767,[0.04136145]
1768,[0.79360706]
1769,[0.02029353]
1770,[0.75715053]
1771,[0.5209311]
1772,[0.01700047]
1773,[0.40448058]
1774,[0.04286808]
1775,[0.01878101]
1776,[0.02458411]
1777,[0.04125556]
1778,[0.02831069]
1779,[0.26724315]
1780,[0.02426481]
1781,[0.03159884]
1782,[0.27224827]
1783,[0.31335235]
1784,[0.14570868]
1785,[0.19368255]
1786,[0.1220744]
1787,[0.48611456]
1788,[0.0221571]
1789,[0.01939937]
1790,[0.084584]
1791,[0.04456034]
1792,[0.02041334]
1793,[0.03581104]
1794,[0.19459733]
1795,[0.19364691]
1796,[0.484606]
1797,[0.02402437]
1798,[0.02913728]
1799,[0.62159824]
1800,[0.0236488]
1801,[0.41141367]
1802,[0.03037691]
1803,[0.11316279]
1804,[0.01969269]
1805,[0.6207286]
1806,[0.03953567]
1807,[0.05188885]
1808,[0.56814677]
1809,[0.9379389]
1810,[0.03601703]
1811,[0.03173709]
1812,[0.08015454]
1813,[0.15244037]
1814,[0.01947135]
1815,[0.7042161]
1816,[0.02583021]
1817,[0.02772358]
1818,[0.22580323]
1819,[0.08356774]
1820,[0.18625367]
1821,[0.0517779]
1822,[0.5541123]
1823,[0.5225556]
1824,[0.03104836]
1825,[0.9391793]
1826,[0.03496975]
1827,[0.1333217]
1828,[0.15472469]
1829,[0.03619197]
1830,[0.6295054]
1831,[0.19938543]
1832,[0.38634014]
1833,[0.04251081]
1834,[0.08707017]
1835,[0.05348417]
1836,[0.03458503]
1837,[0.10864317]
1838,[0.06825754]
1839,[0.66485864]
1840,[0.02696109]
1841,[0.93823594]
1842,[0.0671103]
1843,[0.05240324]
1844,[0.03354737]
1845,[0.6864688]
1846,[0.02919158]
1847,[0.9382932]
1848,[0.23177615]
1849,[0.5145114]
1850,[0.04183927]
1851,[0.05715451]
1852,[0.02704254]
1853,[0.0762355]
1854,[0.10296556]
1855,[0.03440744]
1856,[0.09690228]
1857,[0.20555428]
1858,[0.02484718]
1859,[0.02462128]
1860,[0.01952383]
1861,[0.01864892]
1862,[0.02461863]
1863,[0.13164258]
1864,[0.01863101]
1865,[0.06789207]
1866,[0.07045203]
1867,[0.01957759]
1868,[0.09168974]
1869,[0.60679066]
1870,[0.05742645]
1871,[0.09496984]
1872,[0.03155771]
1873,[0.01907006]
1874,[0.02518722]
1875,[0.6070876]
1876,[0.12125695]
1877,[0.01827043]
1878,[0.03503764]
1879,[0.02131772]
1880,[0.02812976]
1881,[0.03219]
1882,[0.60052]
1883,[0.937602]
1884,[0.02620986]
1885,[0.74911356]
1886,[0.03124303]
1887,[0.02728787]
1888,[0.23084119]
1889,[0.04048586]
1890,[0.39026266]
1891,[0.7074823]
1892,[0.02700287]
1893,[0.80139446]
1894,[0.02094844]
1895,[0.02883911]
1896,[0.05396557]
1897,[0.7841232]
1898,[0.02721152]
1899,[0.10917428]
1900,[0.02188039]
1901,[0.9391793]
1902,[0.04718578]
1903,[0.11932114]
1904,[0.01826069]
1905,[0.66192126]
1906,[0.02638218]
1907,[0.03372535]
1908,[0.5090081]
1909,[0.04860991]
1910,[0.23358172]
1911,[0.5806268]
1912,[0.22311786]
1913,[0.15472469]
1914,[0.01927596]
1915,[0.02864736]
1916,[0.4852423]
1917,[0.6227698]
1918,[0.04129699]
1919,[0.2953331]
1920,[0.05228713]
1921,[0.28385085]
1922,[0.55055445]
1923,[0.01926926]
1924,[0.04656866]
1925,[0.74794334]
1926,[0.22615921]
1927,[0.02790365]
1928,[0.60051924]
1929,[0.02601936]
1930,[0.33454257]
1931,[0.53752065]
1932,[0.61248696]
1933,[0.7324112]
1934,[0.1007418]
1935,[0.07508767]
1936,[0.04007125]
1937,[0.1555559]
1938,[0.22455356]
1939,[0.03962496]
1940,[0.02550679]
1941,[0.32415766]
1942,[0.67555803]
1943,[0.42150828]
1944,[0.09326571]
1945,[0.0242137]
1946,[0.61626816]
1947,[0.5440695]
1948,[0.03218487]
1949,[0.01749718]
1950,[0.02997589]
1951,[0.59381205]
1952,[0.32860154]
1953,[0.06320512]
1954,[0.33888465]
1955,[0.03408429]
1956,[0.02312949]
1957,[0.16633463]
1958,[0.23842227]
1959,[0.03315589]
1960,[0.02087665]
1961,[0.48974168]
1962,[0.07274681]
1963,[0.32363933]
1964,[0.02103963]
1965,[0.02393875]
1966,[0.01943848]
1967,[0.01882774]
1968,[0.6760807]
1969,[0.022681]
1970,[0.03005624]
1971,[0.92546403]
1972,[0.5668694]
1973,[0.8008833]
1974,[0.66367316]
1975,[0.05679676]
1976,[0.14400798]
1977,[0.54144883]
1978,[0.01918349]
1979,[0.9349494]
1980,[0.68528515]
1981,[0.8197278]
1982,[0.5983331]
1983,[0.03677911]
1984,[0.15077704]
1985,[0.2716253]
1986,[0.50271535]
1987,[0.02789155]
1988,[0.73567927]
1989,[0.03573215]
1990,[0.02033088]
1991,[0.09880447]
1992,[0.04879102]
1993,[0.02598795]
1994,[0.02477056]
1995,[0.05983856]
1996,[0.69825375]
1997,[0.0618642]
1998,[0.0314025]
1999,[0.49163198]
2000,[0.02889439]
2001,[0.07539475]
2002,[0.04042023]
2003,[0.03167334]
2004,[0.02350029]
2005,[0.03417781]
2006,[0.14421147]
2007,[0.6017789]
2008,[0.03285149]
2009,[0.9383949]
2010,[0.73519564]
2011,[0.02244595]
2012,[0.03293419]
2013,[0.0403637]
2014,[0.0322786]
2015,[0.62612873]
2016,[0.29194456]
2017,[0.66936225]
2018,[0.06348518]
2019,[0.14038143]
2020,[0.022816]
2021,[0.03246653]
2022,[0.21642914]
2023,[0.85379136]
2024,[0.03708965]
2025,[0.27727276]
2026,[0.2938275]
2027,[0.04622889]
2028,[0.03764144]
2029,[0.11235514]
2030,[0.01934937]
2031,[0.41339552]
2032,[0.5567377]
2033,[0.11134759]
2034,[0.02957752]
2035,[0.02847967]
2036,[0.61307925]
2037,[0.55305815]
2038,[0.09258476]
2039,[0.934343]
2040,[0.02901387]
2041,[0.47695926]
2042,[0.09047067]
2043,[0.03289008]
2044,[0.25585794]
2045,[0.54762584]
2046,[0.8481209]
2047,[0.03159797]
2048,[0.15916893]
2049,[0.02052709]
2050,[0.10281998]
2051,[0.0342887]
2052,[0.03045705]
2053,[0.30283302]
2054,[0.09755918]
2055,[0.03174916]
2056,[0.02134198]
2057,[0.62613016]
2058,[0.03055564]
2059,[0.13356745]
2060,[0.03602934]
2061,[0.04731485]
2062,[0.03705782]
2063,[0.02502498]
2064,[0.7025139]
2065,[0.18692595]
2066,[0.02097696]
2067,[0.03455696]
2068,[0.05725747]
2069,[0.0305109]
2070,[0.01907834]
2071,[0.02980036]
2072,[0.5379043]
2073,[0.08720151]
2074,[0.03796944]
2075,[0.21382132]
2076,[0.0368064]
2077,[0.03120768]
2078,[0.9268556]
2079,[0.04365903]
2080,[0.18672994]
2081,[0.02149773]
2082,[0.09128821]
2083,[0.7326902]
2084,[0.02778849]
2085,[0.56530964]
2086,[0.04269433]
2087,[0.01848593]
2088,[0.45678663]
2089,[0.02382445]
2090,[0.6795707]
2091,[0.27636823]
2092,[0.06512538]
2093,[0.02024418]
2094,[0.02367097]
2095,[0.04723534]
2096,[0.08809298]
2097,[0.02263695]
2098,[0.02062088]
2099,[0.0229432]
2100,[0.3958007]
2101,[0.11705822]
2102,[0.6081518]
2103,[0.02596661]
2104,[0.639978]
2105,[0.07261559]
2106,[0.03218058]
2107,[0.23333117]
2108,[0.28981966]
2109,[0.02611998]
2110,[0.6473546]
2111,[0.05071425]
2112,[0.02340877]
2113,[0.04799452]
2114,[0.11882794]
2115,[0.7021751]
2116,[0.02442497]
2117,[0.03809306]
2118,[0.03092977]
2119,[0.02912685]
2120,[0.05987862]
2121,[0.04417548]
2122,[0.5532132]
2123,[0.07139456]
2124,[0.15254489]
2125,[0.73429656]
2126,[0.02188584]
2127,[0.03593653]
2128,[0.02371445]
2129,[0.11405328]
2130,[0.7363459]
2131,[0.62477756]
2132,[0.02627718]
2133,[0.13334331]
2134,[0.5242234]
2135,[0.92368543]
2136,[0.02365223]
2137,[0.20454636]
2138,[0.05270687]
2139,[0.02226326]
2140,[0.24386823]
2141,[0.24551266]
2142,[0.4771609]
2143,[0.3919888]
2144,[0.04367733]
2145,[0.8441128]
2146,[0.03808489]
2147,[0.04911929]
2148,[0.0282144]
2149,[0.52079624]
2150,[0.0618619]
2151,[0.71573013]
2152,[0.3216096]
2153,[0.03343618]
2154,[0.93805087]
2155,[0.04845524]
2156,[0.2524295]
2157,[0.02060553]
2158,[0.10371006]
2159,[0.0936909]
2160,[0.64160687]
2161,[0.04701602]
2162,[0.08019105]
2163,[0.05240333]
2164,[0.02786675]
2165,[0.05727768]
2166,[0.31933546]
2167,[0.04739377]
2168,[0.77731526]
2169,[0.9391793]
2170,[0.67555803]
2171,[0.16020787]
2172,[0.9273907]
2173,[0.7191525]
2174,[0.02047008]
2175,[0.02143607]
2176,[0.02358988]
2177,[0.03505829]
2178,[0.02332273]
2179,[0.03854221]
2180,[0.03132486]
2181,[0.17373857]
2182,[0.25699764]
2183,[0.1213662]
2184,[0.7208554]
2185,[0.30129117]
2186,[0.15815365]
2187,[0.56783426]
2188,[0.04498667]
2189,[0.0375551]
2190,[0.8310064]
2191,[0.02646428]
2192,[0.03433901]
2193,[0.14468688]
2194,[0.04080507]
2195,[0.31750804]
2196,[0.3266012]
2197,[0.02295512]
2198,[0.5650736]
2199,[0.04907322]
2200,[0.16232416]
2201,[0.16075164]
2202,[0.02938429]
2203,[0.32865196]
2204,[0.03795987]
2205,[0.02548468]
2206,[0.02538511]
2207,[0.2606405]
2208,[0.0201351]
2209,[0.49405235]
2210,[0.02507454]
2211,[0.12214735]
2212,[0.06170928]
2213,[0.02002907]
2214,[0.06052953]
2215,[0.04459754]
2216,[0.31820935]
2217,[0.9288746]
2218,[0.13769937]
2219,[0.6088367]
2220,[0.24217004]
2221,[0.7336178]
2222,[0.2520633]
2223,[0.9391793]
2224,[0.13795319]
2225,[0.02758455]
2226,[0.24863878]
2227,[0.33019498]
2228,[0.02400321]
2229,[0.03167278]
2230,[0.031995]
2231,[0.01827052]
2232,[0.02537906]
2233,[0.9206775]
2234,[0.6176243]
2235,[0.02393207]
2236,[0.93214333]
2237,[0.02298257]
2238,[0.02413991]
2239,[0.22046322]
2240,[0.6500884]
2241,[0.71572185]
2242,[0.02360126]
2243,[0.04694307]
2244,[0.9349887]
2245,[0.68974775]
2246,[0.7323675]
2247,[0.39399308]
2248,[0.82004225]
2249,[0.02915189]
2250,[0.2593577]
2251,[0.02147096]
2252,[0.5944039]
2253,[0.03689113]
2254,[0.31639823]
2255,[0.02323127]
2256,[0.03456426]
2257,[0.18227813]
2258,[0.0261974]
2259,[0.12305802]
2260,[0.05344602]
2261,[0.7107327]
2262,[0.01857245]
2263,[0.07088235]
2264,[0.398686]
2265,[0.05508181]
2266,[0.04886773]
2267,[0.27444717]
2268,[0.8071109]
2269,[0.32871327]
2270,[0.03124022]
2271,[0.4497606]
2272,[0.03574938]
2273,[0.39221156]
2274,[0.09588313]
2275,[0.52706677]
2276,[0.88921267]
2277,[0.02504718]
2278,[0.0268195]
2279,[0.93839103]
2280,[0.27260357]
2281,[0.4287574]
2282,[0.02764088]
2283,[0.01916859]
2284,[0.02456853]
2285,[0.07497627]
2286,[0.7011414]
2287,[0.21709657]
2288,[0.06336224]
2289,[0.04252478]
2290,[0.03312835]
2291,[0.36634836]
2292,[0.9390862]
2293,[0.0197562]
2294,[0.6813248]
2295,[0.16946304]
2296,[0.02113706]
2297,[0.04466674]
2298,[0.9380803]
2299,[0.471457]
2300,[0.4883942]
2301,[0.08101037]
2302,[0.2570978]
2303,[0.7492913]
2304,[0.4176257]
2305,[0.66015893]
2306,[0.73810804]
2307,[0.28120264]
2308,[0.19279271]
2309,[0.01891875]
2310,[0.38310248]
2311,[0.9310519]
2312,[0.03422302]
2313,[0.01990625]
2314,[0.12251359]
2315,[0.07715175]
2316,[0.6401498]
2317,[0.9370371]
2318,[0.02022871]
2319,[0.02556121]
2320,[0.04007125]
2321,[0.7696383]
2322,[0.03422132]
2323,[0.06771183]
2324,[0.3383199]
2325,[0.666181]
2326,[0.02330643]
2327,[0.24198908]
2328,[0.02293521]
2329,[0.19011432]
2330,[0.7950536]
2331,[0.88282645]
2332,[0.05245686]
2333,[0.03231135]
2334,[0.01781186]
2335,[0.7012656]
2336,[0.01860222]
2337,[0.625667]
2338,[0.3201347]
2339,[0.12736991]
2340,[0.05004999]
2341,[0.4232399]
2342,[0.93817294]
2343,[0.03423026]
2344,[0.73926705]
2345,[0.24705449]
2346,[0.6710644]
2347,[0.0957177]
2348,[0.02408668]
2349,[0.2395044]
2350,[0.11415553]
2351,[0.03153941]
2352,[0.61618483]
2353,[0.07952845]
2354,[0.7146582]
2355,[0.02071747]
2356,[0.46258765]
2357,[0.03242037]
2358,[0.39764667]
2359,[0.02409902]
2360,[0.6864503]
2361,[0.02256724]
2362,[0.0201655]
2363,[0.17977613]
2364,[0.06691933]
2365,[0.07018477]
2366,[0.01980016]
2367,[0.5443389]
2368,[0.03459862]
2369,[0.28308254]
2370,[0.05529502]
2371,[0.20697027]
2372,[0.20916003]
2373,[0.26811695]
2374,[0.12037787]
2375,[0.02616772]
2376,[0.25936335]
2377,[0.07345545]
2378,[0.25386405]
2379,[0.2865786]
2380,[0.03302044]
2381,[0.02474314]
2382,[0.0401468]
2383,[0.01960823]
2384,[0.03454787]
2385,[0.1060881]
2386,[0.10062709]
2387,[0.02533618]
2388,[0.11276552]
2389,[0.01784515]
2390,[0.02249166]
2391,[0.9141776]
2392,[0.6131159]
2393,[0.0929856]
2394,[0.05696622]
2395,[0.04604176]
2396,[0.5325544]
2397,[0.40921804]
2398,[0.4268637]
2399,[0.02783599]
2400,[0.05498785]
2401,[0.0993928]
2402,[0.8928874]
2403,[0.26130456]
2404,[0.02817509]
2405,[0.46702337]
2406,[0.18283695]
2407,[0.01753965]
2408,[0.49242035]
2409,[0.03232047]
2410,[0.7401368]
2411,[0.03943494]
2412,[0.21398509]
2413,[0.03417042]
2414,[0.0228374]
2415,[0.64743215]
2416,[0.22946864]
2417,[0.17340565]
2418,[0.06143835]
2419,[0.043345]
2420,[0.25053644]
2421,[0.02113301]
2422,[0.19446933]
2423,[0.1928947]
2424,[0.8573215]
2425,[0.9260615]
2426,[0.5017658]
2427,[0.03454927]
2428,[0.06612849]
2429,[0.5713743]
2430,[0.19142216]
2431,[0.02083024]
2432,[0.03319097]
2433,[0.21004236]
2434,[0.0193913]
2435,[0.52699274]
2436,[0.07263979]
2437,[0.01749167]
2438,[0.9391793]
2439,[0.29185832]
2440,[0.73009133]
2441,[0.02027887]
2442,[0.68595725]
2443,[0.17291945]
2444,[0.01966923]
2445,[0.01878145]
2446,[0.6796859]
2447,[0.09150931]
2448,[0.19754538]
2449,[0.1553117]
2450,[0.04610288]
2451,[0.15094551]
2452,[0.02451602]
2453,[0.01968074]
2454,[0.26123717]
2455,[0.9249375]
2456,[0.03433245]
2457,[0.02024564]
2458,[0.03515381]
2459,[0.24807125]
2460,[0.05473179]
2461,[0.6882402]
2462,[0.08313563]
2463,[0.04916871]
2464,[0.01958692]
2465,[0.4665655]
2466,[0.04681718]
2467,[0.39523277]
2468,[0.04640222]
2469,[0.02120736]
2470,[0.67866445]
2471,[0.54497993]
2472,[0.2237063]
2473,[0.4914023]
2474,[0.02507454]
2475,[0.5108793]
2476,[0.4223072]
2477,[0.12332264]
2478,[0.7156067]
2479,[0.11378208]
2480,[0.03380024]
2481,[0.714082]
2482,[0.250996]
2483,[0.01990789]
2484,[0.71475893]
2485,[0.3278094]
2486,[0.03130722]
2487,[0.02295989]
2488,[0.10442397]
2489,[0.16630727]
2490,[0.04460129]
2491,[0.02059689]
2492,[0.9382285]
2493,[0.01947939]
2494,[0.04151142]
2495,[0.06003609]
2496,[0.1188187]
2497,[0.7176206]
2498,[0.04837781]
2499,[0.15694532]
2500,[0.07458666]
2501,[0.06535068]
2502,[0.3201363]
2503,[0.01769933]
2504,[0.07653788]
2505,[0.03862968]
2506,[0.157525]
2507,[0.09125915]
2508,[0.03418046]
2509,[0.03733903]
2510,[0.7858258]
2511,[0.09657797]
2512,[0.16942072]
2513,[0.20100993]
2514,[0.1492691]
2515,[0.02153674]
2516,[0.12505174]
2517,[0.07794905]
2518,[0.5160336]
2519,[0.04808784]
2520,[0.4641009]
2521,[0.01872179]
2522,[0.36804223]
2523,[0.03154147]
2524,[0.03262374]
2525,[0.5540903]
2526,[0.61282945]
2527,[0.0403578]
2528,[0.03326988]
2529,[0.06219271]
2530,[0.82444894]
2531,[0.7425125]
2532,[0.01936334]
2533,[0.02214038]
2534,[0.1459038]
2535,[0.52356243]
2536,[0.04013127]
2537,[0.08517131]
2538,[0.01998073]
2539,[0.0446673]
2540,[0.03029236]
2541,[0.22697005]
2542,[0.5160336]
2543,[0.01963207]
2544,[0.61855704]
2545,[0.0408414]
2546,[0.7268708]
2547,[0.01859522]
2548,[0.04360604]
2549,[0.16282785]
2550,[0.48348826]
2551,[0.02080864]
2552,[0.02232954]
2553,[0.4640356]
2554,[0.06225708]
2555,[0.17795599]
2556,[0.03071499]
2557,[0.02271816]
2558,[0.0196811]
2559,[0.06927049]
2560,[0.20264691]
2561,[0.10689703]
2562,[0.0640969]
2563,[0.03309637]
2564,[0.7574178]
2565,[0.03693342]
2566,[0.4989835]
2567,[0.07452151]
2568,[0.02025867]
2569,[0.01790571]
2570,[0.03815374]
2571,[0.02153605]
2572,[0.77449346]
2573,[0.71522367]
2574,[0.03337917]
2575,[0.8140445]
2576,[0.06692424]
2577,[0.5332061]
2578,[0.02670571]
2579,[0.08301318]
2580,[0.04087675]
2581,[0.21900705]
2582,[0.6761451]
2583,[0.04315233]
2584,[0.21832445]
2585,[0.05101463]
2586,[0.32524374]
2587,[0.3378955]
2588,[0.05309576]
2589,[0.02292156]
2590,[0.05892393]
2591,[0.08367375]
2592,[0.5083369]
2593,[0.74531925]
2594,[0.16606545]
2595,[0.20678505]
2596,[0.20911184]
2597,[0.21397409]
